4334
1120	2978	35
4127	365	35
1298	2562	16
3086	1254	35
1780	2749	33
3732	2920	23
2060	3643	6
2955	3832	23
3322	1493	35
4448	504	35
3732	3833	17
2471	2056	3
3398	3979	3
4064	2488	27
2632	229	35
696	3833	23
1240	1466	35
1168	962	31
3273	2657	2
4246	1001	3
4246	210	35
2874	3289	29
2140	1939	3
3698	1595	35
1285	2062	35
1990	438	44
689	4396	31
133	1317	13
855	1006	35
4322	723	35
99	2354	35
414	509	35
401	3833	17
3623	4342	35
2776	3833	39
595	4285	35
4019	1280	35
399	1560	3
3645	438	44
616	3833	17
2517	2383	35
2598	2575	35
2096	4347	29
4118	744	35
2839	2374	35
3875	4002	35
3797	2966	6
3635	2638	41
4056	829	3
4359	1072	35
1454	2895	35
3622	584	35
3090	4283	35
2382	3884	35
404	3833	17
1910	1704	35
1411	250	35
1705	1515	29
3561	1165	33
879	2017	35
674	675	35
1240	1453	35
3116	1907	31
2185	2819	35
3433	2466	35
871	1582	35
359	1742	3
4147	4207	3
2776	3014	16
2089	2328	35
2800	3166	3
3771	904	35
12	3804	35
692	3119	3
821	1239	15
4430	2110	35
987	3122	3
26	4094	35
2618	639	35
2872	1506	23
1740	3901	35
3398	1007	35
2632	4054	35
4056	2607	3
2646	3833	17
1969	3833	23
3384	1653	29
2351	671	29
2754	2754	33
15	3467	41
3597	2078	3
4246	3605	35
486	689	2
3230	4169	41
3732	3836	29
2229	772	3
2168	1987	35
546	1031	6
1805	948	35
3269	3247	35
1856	3014	16
2944	2669	35
4255	3114	29
2471	1787	3
3724	3833	15
2916	2141	35
3875	4347	15
1240	2325	35
2771	2038	35
2300	1185	35
2912	2468	35
1240	2095	35
2776	2871	23
3752	22	3
3309	901	13
2099	188	13
2140	668	3
593	2081	35
15	3635	41
789	1301	35
905	3899	35
3581	3581	33
1752	3941	31
1232	989	35
4427	2605	16
2585	3014	16
2493	2807	35
2587	483	31
3581	1828	2
2471	2811	3
2140	909	23
689	3887	35
3384	4370	3
399	4159	3
703	3012	33
1187	3833	17
2987	3833	17
1692	3737	35
3635	2140	2
3615	383	6
3317	1403	20
4311	2919	35
789	843	13
2351	1384	35
1411	74	35
2699	1665	13
152	1313	35
3623	3224	17
2316	3500	29
3469	1131	41
1755	3953	35
2585	4260	3
1791	3574	35
4303	4405	35
2512	1981	3
883	3833	17
8	8	33
3863	2648	35
3561	1	33
3398	647	3
789	1452	29
3537	4215	31
1663	3116	2
1952	2171	3
3537	168	3
4438	4034	8
1332	3218	35
689	438	44
3365	1407	23
2427	3833	17
202	2643	35
4427	1458	3
2912	796	35
364	483	31
3046	2754	41
26	3404	3
855	3451	35
2205	2705	35
3561	3635	41
3564	1665	13
1619	3467	41
26	3014	16
905	3014	16
2847	2203	35
4302	2446	35
1828	1816	35
2350	3833	17
1689	582	6
4303	2285	35
1740	1662	35
3494	136	35
735	4160	35
4384	1838	13
359	2073	3
12	343	35
2839	4107	35
241	2395	13
677	438	44
413	973	35
616	4202	3
269	1421	35
1240	1340	35
2026	1574	35
4337	3317	36
1780	883	2
1910	2695	35
3963	2045	13
4260	1151	35
2213	3833	0
15	4337	41
4198	46	31
1752	438	44
4270	3707	35
1610	2086	35
2924	4337	41
486	1670	41
4355	3833	0
1068	1008	35
3752	3234	3
3398	1483	3
3724	225	29
3000	3014	16
1670	703	41
4198	2425	35
1408	3482	35
3926	1989	35
2229	1974	35
241	1637	29
3982	2913	35
3273	2946	2
2856	3833	17
3926	834	35
1232	3418	35
1805	1773	35
596	3317	41
3137	3966	35
591	3395	35
3761	2846	35
1619	1602	21
1828	266	3
2912	2779	23
855	216	35
4127	2114	35
1708	1596	35
284	2752	35
252	47	35
1240	3878	35
1411	2362	35
3384	3833	15
2000	2638	41
399	3833	15
2471	579	3
264	662	35
2658	2605	16
615	1819	35
703	818	2
4413	4413	33
3537	1599	3
4246	1692	3
2632	2053	35
2286	1820	31
378	1327	35
2638	2529	2
3046	4032	6
2776	3833	17
1232	3206	3
1635	4068	43
1670	4126	2
133	4435	31
623	3949	35
2089	2710	35
1232	4214	35
2351	670	35
1844	4215	31
3537	3833	15
359	1893	13
3537	3067	35
1828	3002	3
1146	2206	35
2867	3932	35
2140	3532	3
3137	79	35
4303	3975	35
3317	4034	8
409	1797	35
596	1293	33
3537	914	3
281	3154	33
1501	2887	35
4029	3043	35
580	4018	35
1176	1916	35
3863	1117	35
2163	3833	15
3930	2708	3
4438	2586	43
3541	2513	35
2350	2665	3
3963	2234	3
3031	1159	35
3837	2121	35
3	2014	35
4246	3834	3
3273	1663	41
3031	660	35
1420	2537	8
1120	1918	35
3645	1284	23
1131	1965	2
687	3870	35
2684	99	2
855	2542	35
4318	3089	35
1240	3794	35
2684	3137	2
2471	3452	3
923	476	35
2961	2826	3
399	668	3
4445	457	35
696	2037	3
2478	4123	23
3116	3014	16
1805	3882	13
3724	225	13
1846	1228	33
3759	438	44
2460	1684	23
3982	4324	35
1232	3833	17
15	2443	34
1240	3903	35
3752	1791	3
2418	1133	3
1240	852	35
2065	1364	35
3433	3962	15
486	2196	21
648	402	31
855	3297	35
879	68	35
855	2751	35
2417	4416	35
3587	3800	35
12	1489	35
1246	588	35
8	999	33
3116	3833	17
4159	2363	35
1805	131	35
818	3833	17
4221	3833	17
1022	2755	35
692	765	3
2800	1535	3
3732	447	31
2471	1627	3
2839	3094	35
3189	2866	35
1705	3833	17
853	1820	31
1281	3347	3
4064	1754	43
3381	3762	35
2620	4268	23
4301	1193	35
596	1062	43
41	3118	35
3805	3014	16
1187	889	35
35	4253	29
3381	3833	17
3060	935	35
4050	645	35
2916	1070	35
3273	4426	6
956	2633	35
2529	705	3
1131	922	34
1240	2969	35
4196	1054	35
3875	2373	35
1240	499	35
3759	2305	29
1965	1629	3
616	368	3
2940	3833	17
692	3748	3
99	438	44
1356	2516	36
8	2377	42
883	2550	13
2310	672	35
789	438	44
1546	3496	35
1240	612	35
2961	2635	13
923	2972	35
2198	2111	35
4427	2396	3
872	2128	35
855	371	35
3467	4430	2
1168	3833	0
2198	2151	35
3930	2805	15
3587	3459	35
2445	3014	16
1628	3600	35
855	4073	35
2026	960	35
740	4155	4
1956	3734	35
821	3158	16
3564	1761	3
4448	527	35
3000	2061	23
775	1487	35
3691	1643	35
4392	4396	31
678	3422	35
2329	3833	17
2754	1695	43
2310	2925	23
2874	1942	15
1240	846	35
3048	3821	35
905	655	31
821	1664	23
1281	3833	17
4249	89	35
2690	2715	29
2471	3723	3
4126	2339	13
26	2944	3
1990	4129	29
3538	628	35
2427	72	3
3333	998	29
1546	1601	35
134	657	3
1856	2550	29
2316	3500	13
4311	3833	17
4302	2820	35
4384	3014	16
35	3702	3
3635	703	41
2149	2959	35
3322	3822	35
2471	3213	3
4303	1778	15
8	194	33
3649	3107	35
3060	3109	35
2833	4035	35
813	1144	35
134	3184	3
1990	607	3
99	3833	0
2581	1551	13
1240	777	35
821	2326	3
1389	55	35
668	1375	35
3046	4331	30
2090	545	6
1670	4413	41
1240	3051	35
3335	739	35
4196	3014	16
4413	3238	22
3724	4373	3
1200	694	35
1752	3150	3
4126	4391	31
4233	3182	35
677	3306	35
3228	443	35
82	3133	3
3644	2716	35
378	947	35
3875	4347	13
1740	3481	35
3805	3833	15
3963	1255	3
3803	1591	35
3541	327	35
866	2520	35
1663	1609	43
2632	3795	35
4110	801	35
3090	75	35
2700	3727	21
2213	619	35
4369	3833	17
486	3106	41
855	2894	35
3227	1247	23
853	3014	16
692	3007	29
2585	2416	29
2585	2464	35
279	3225	35
4196	621	29
692	1759	35
987	3543	3
26	621	13
2961	2002	23
2286	3833	15
35	4125	3
2961	3833	17
2624	564	35
82	2767	3
4064	4064	33
4117	2313	35
359	3511	3
2664	3686	35
4301	1540	35
855	1485	35
399	4301	3
1392	1101	35
616	580	3
119	2510	35
3257	578	35
3645	1004	3
692	438	44
3273	1420	41
2455	2414	35
689	2572	35
1910	4441	35
1708	3236	16
651	4407	35
4024	3320	43
399	1847	3
651	3721	35
1846	3467	41
12	520	23
692	3321	35
1886	438	44
3189	230	35
3066	1060	35
1827	2773	3
2867	1500	15
2776	701	35
1708	835	35
3384	3833	17
1240	562	35
3484	2379	35
987	115	29
1290	2750	35
3532	394	35
4179	4179	33
2924	2802	6
2427	447	31
1635	622	8
3090	3833	29
3805	3833	44
1752	4017	3
692	3366	23
4274	466	35
3644	3833	15
2388	3854	35
1205	3833	0
1354	3350	35
82	2052	3
14	1103	35
2350	3158	16
399	2469	3
3724	2841	23
241	2030	15
1952	2574	13
486	4337	41
3748	339	35
2942	1443	35
616	940	3
4427	3039	3
35	1311	3
1861	1049	35
1663	3000	2
1131	2470	37
2340	3833	0
1154	2019	35
1240	1991	35
3755	2415	35
3384	3337	3
2269	1116	8
3255	3014	16
1332	2995	35
1752	2624	3
703	3467	41
3645	345	3
2982	2367	3
364	3833	17
1565	2626	35
1389	508	35
2286	1246	3
692	3955	3
2351	2242	35
3732	836	3
3469	3245	41
3322	390	35
2140	3833	0
3946	281	41
2229	31	35
4024	4024	33
4246	3833	0
3137	832	23
364	3205	29
3537	432	16
56	3856	35
134	1075	15
1708	850	35
3805	4380	29
2000	2269	41
616	2481	3
1372	2732	35
3469	2658	2
3642	3833	0
568	817	3
3635	3469	41
4056	4391	31
1898	4310	35
1225	2778	35
1844	2174	3
235	2372	13
